Date file created,Month of intercept,Time of intercept,Data sampling period,Sub region of trip,Kind of day,Fish target species,Mode of fishing,Collapsed area of fishing,Distance from shore,Hours on boat,Hours fished,Catch fish,Number of fish avail for inspection
2019-09-18,8,505,4,4,wd,HADDOCK,6,2,2,12.0,7.0,1,35
2019-09-18,8,512,4,4,wd,HADDOCK,6,2,2,12.0,7.0,2,0
2019-09-18,8,515,4,4,wd,HADDOCK,6,2,2,12.0,7.0,1,14
2019-09-18,8,525,4,4,wd,HADDOCK,6,2,2,12.0,7.0,2,0
2019-09-18,8,525,4,4,wd,HADDOCK,6,2,2,12.0,5.0,2,0
2019-09-18,8,525,4,4,wd,HADDOCK,6,2,2,12.0,7.0,2,0
2019-09-18,8,538,4,4,wd,HADDOCK,6,2,2,12.0,7.0,1,33
2019-09-18,8,547,4,4,wd,HADDOCK,6,2,2,12.0,7.0,1,24
2019-09-18,8,556,4,4,wd,HADDOCK,6,2,2,12.0,7.0,2,0
2019-09-18,8,556,4,4,wd,HADDOCK,6,2,2,12.0,7.0,2,0
2019-09-18,8,806,4,4,we,BLACK SEA BASS,6,2,2,4.0,0.5,1,6
2019-09-18,8,810,4,4,we,BLACK SEA BASS,6,2,2,4.0,2.0,1,11
2019-09-18,8,814,4,4,we,BLACK SEA BASS,6,2,2,4.0,2.0,1,5
2019-09-18,8,817,4,4,we,BLACK SEA BASS,6,2,2,4.0,2.0,1,6
2019-09-18,8,805,4,4,we,SCUP,6,2,2,4.0,2.0,2,0
2019-09-18,8,813,4,4,we,BLACK SEA BASS,6,2,2,4.0,2.0,1,29
2019-09-18,8,829,4,4,we,SCUP,6,2,2,4.0,2.0,1,16
2019-09-18,8,829,4,4,we,BLACK SEA BASS,6,2,2,4.0,2.0,1,13
2020-09-22,7,713,4,4,we,HADDOCK,6,2,2,10.0,4.5,2,0
2020-09-22,7,720,4,4,we,HADDOCK,6,2,2,10.0,4.5,1,1
2020-09-22,7,726,4,4,we,HADDOCK,6,2,2,10.0,4.5,1,3
2020-09-22,7,730,4,4,we,HADDOCK,6,2,2,10.0,4.5,1,1
2020-09-22,7,731,4,4,we,HADDOCK,6,2,2,10.0,4.5,1,1
2020-09-22,7,910,4,4,we,HADDOCK,6,2,2,10.0,4.5,1,2
2020-09-22,7,914,4,4,we,HADDOCK,6,2,2,10.0,4.5,1,2
2020-09-22,7,927,4,4,we,HADDOCK,6,2,2,10.0,4.5,2,0
2020-09-22,7,1431,4,4,we,HADDOCK,6,2,2,10.0,4.5,2,0
2020-09-22,7,1432,4,4,we,HADDOCK,6,2,2,10.0,4.5,2,0
2020-09-22,7,1453,4,4,we,HADDOCK,6,2,2,10.0,4.5,2,0
2020-09-22,7,1526,4,4,we,HADDOCK,6,2,2,10.0,4.5,2,0
2020-09-22,7,742,4,4,wd,HADDOCK,6,2,2,9.0,4.0,2,0
2020-09-22,7,742,4,4,wd,HADDOCK,6,2,2,9.0,4.0,1,7
2020-09-22,7,755,4,4,wd,HADDOCK,6,2,2,9.0,4.0,1,7
2020-09-22,7,908,4,4,wd,HADDOCK,6,2,2,9.0,4.0,1,8
2020-09-22,7,1534,4,4,wd,HADDOCK,6,2,2,9.0,4.0,2,0
2020-09-22,7,750,4,4,we,HADDOCK,6,2,2,9.0,4.5,2,0
2020-09-22,7,755,4,4,we,HADDOCK,6,2,2,9.0,4.5,1,5
2020-09-22,7,702,4,4,wd,HADDOCK,6,2,2,9.0,4.0,1,15
2020-09-22,7,702,4,4,wd,HADDOCK,6,2,2,9.0,4.0,1,11
2020-09-22,7,702,4,4,wd,HADDOCK,6,2,2,9.0,4.0,1,7
2019-09-18,8,803,4,4,wd,BLACK SEA BASS,6,5,8,4.0,2.0,1,10
2019-09-18,8,804,4,4,wd,SCUP,6,5,8,4.0,1.5,1,12
2019-09-18,8,808,4,4,wd,BLACK SEA BASS,6,5,8,4.0,2.0,1,1
2019-09-18,8,753,4,4,wd,SCUP,6,5,8,4.0,2.0,1,22
2019-09-18,8,802,4,4,wd,SCUP,6,5,8,4.0,2.0,1,28
2019-09-18,8,802,4,4,wd,BLACK SEA BASS,6,5,8,4.0,2.5,1,10
2019-09-18,8,810,4,4,wd,SCUP,6,5,8,4.0,2.5,2,0
2019-09-18,8,752,4,4,wd,BLACK SEA BASS,6,5,8,4.0,2.5,1,3
2019-09-18,8,758,4,4,wd,SCUP,6,5,8,4.0,2.5,1,3
2019-09-18,8,758,4,4,wd,BLACK SEA BASS,6,5,8,4.0,2.5,1,2
2019-09-18,8,812,4,4,wd,BLACK SEA BASS,6,5,8,4.0,2.0,1,1
2019-09-18,8,812,4,4,wd,BLACK SEA BASS,6,5,8,4.0,2.0,1,2
2019-09-18,8,812,4,4,wd,BLACK SEA BASS,6,5,8,4.0,2.0,2,0
2019-09-18,8,812,4,4,wd,BLACK SEA BASS,6,5,8,4.0,2.0,2,0
2019-09-18,8,819,4,4,wd,BLACK SEA BASS,6,5,8,4.0,2.0,1,1
2019-09-18,8,819,4,4,wd,SUMMER FLOUNDER,6,5,8,4.0,2.0,1,7
2019-09-18,8,807,4,4,we,BLACK SEA BASS,6,5,8,4.0,2.0,1,3
2019-09-18,8,808,4,4,we,BLACK SEA BASS,6,5,8,4.0,2.0,1,13
2019-09-18,8,804,4,4,we,SUMMER FLOUNDER,6,5,8,4.0,2.0,1,1
2019-09-18,8,815,4,4,we,TAUTOG,6,5,8,4.0,2.0,1,3
2019-09-18,8,819,4,4,we,BLACK SEA BASS,6,5,8,4.0,2.0,2,0
2019-09-18,8,820,4,4,we,SUMMER FLOUNDER,6,5,8,4.0,2.0,2,0
2020-09-22,7,805,4,4,wd,BLACK SEA BASS,6,5,8,7.0,5.0,1,30
2020-09-22,7,812,4,4,wd,BLACK SEA BASS,6,5,8,7.0,5.0,1,31
2020-09-22,7,822,4,4,wd,BLACK SEA BASS,6,5,8,7.0,5.0,1,20
2020-09-22,7,825,4,4,wd,SUMMER FLOUNDER,6,5,8,7.0,5.0,1,10
2020-09-22,7,813,4,4,wd,BLACK SEA BASS,6,5,8,7.0,4.0,1,11
2020-09-22,7,813,4,4,wd,BLACK SEA BASS,6,5,8,7.0,4.0,2,0
2020-09-22,7,819,4,4,wd,BLACK SEA BASS,6,5,8,7.0,4.0,1,9
2020-09-22,7,819,4,4,wd,BLACK SEA BASS,6,5,8,7.0,4.0,1,9
2020-09-22,7,825,4,4,wd,BLACK SEA BASS,6,5,8,7.0,4.0,2,0
2020-09-22,7,826,4,4,wd,BLACK SEA BASS,6,5,8,7.0,4.0,2,0
2018-09-21,7,1300,4,4,we,SCUP,6,5,8,7.5,3.0,1,16
2018-09-21,7,1303,4,4,we,SCUP,6,5,8,7.5,3.0,1,21
2018-09-21,7,1305,4,4,we,BLACK SEA BASS,6,5,8,7.5,3.0,1,5
2018-09-21,7,1307,4,4,we,BLACK SEA BASS,6,5,8,7.5,3.0,1,5
2018-09-21,7,1310,4,4,we,SCUP,6,5,8,7.5,3.0,1,26
2018-09-21,7,1311,4,4,we,SCUP,6,5,8,7.5,3.0,1,24
2018-09-21,7,1312,4,4,we,SCUP,6,5,8,7.5,3.0,1,19
2018-09-21,7,1316,4,4,we,BLACK SEA BASS,6,5,8,7.5,3.0,1,8
2018-09-21,7,1317,4,4,we,BLACK SEA BASS,6,5,8,7.5,3.0,1,2
2018-09-21,7,1318,4,4,we,BLACK SEA BASS,6,5,8,7.5,3.0,1,6
2018-09-21,7,1319,4,4,we,STRIPED BASS,6,5,8,7.5,3.0,1,31
2018-09-21,7,1325,4,4,we,BLACK SEA BASS,6,5,8,7.5,3.0,1,25
2018-09-21,7,1137,4,4,wd,BLACK SEA BASS,6,5,8,4.0,1.0,1,1
2018-09-21,7,1138,4,4,wd,BLACK SEA BASS,6,5,8,4.0,1.5,1,1
2018-09-21,7,1139,4,4,wd,BLACK SEA BASS,6,5,8,4.0,3.0,1,4
2018-09-21,7,1150,4,4,wd,SUMMER FLOUNDER,6,5,8,4.0,1.5,1,1
2018-09-21,8,1110,4,4,we,SCUP,6,5,8,4.0,2.0,1,7
2018-09-21,8,1111,4,4,we,SCUP,6,5,8,4.0,2.0,1,5
2018-09-21,8,1112,4,4,we,BLACK SEA BASS,6,5,8,4.0,2.0,1,5
2018-09-21,8,1119,4,4,we,SCUP,6,5,8,4.0,2.0,1,10
2018-09-21,8,1123,4,4,we,SCUP,6,5,8,4.0,2.0,1,14
2018-09-21,8,1300,4,4,wd,SCUP,6,5,8,7.5,2.5,1,29
2018-09-21,8,1302,4,4,wd,SCUP,6,5,8,7.5,2.5,1,24
2018-09-21,8,1103,4,4,wd,SCUP,6,5,8,7.5,2.5,1,23
2018-09-21,8,1104,4,4,wd,SCUP,6,5,8,7.5,2.5,1,30
2018-09-21,8,1105,4,4,wd,SCUP,6,5,8,7.5,2.5,1,38
2018-09-21,8,1307,4,4,wd,BLACK SEA BASS,6,5,8,7.5,2.5,1,26
2018-09-21,8,1310,4,4,wd,BLACK SEA BASS,6,5,8,7.5,1.0,1,4
2018-09-21,8,1311,4,4,wd,BLACK SEA BASS,6,5,8,7.5,2.5,1,24
2018-09-21,8,1130,4,4,wd,BLACK SEA BASS,6,5,8,4.0,1.5,1,18
2018-09-21,8,1131,4,4,wd,BLACK SEA BASS,6,5,8,4.0,1.5,1,3
2018-09-21,8,1136,4,4,wd,SCUP,6,5,8,4.0,1.5,2,0
2018-09-21,8,1139,4,4,wd,SCUP,6,5,8,4.0,1.5,1,18
2018-09-21,8,1140,4,4,wd,SUMMER FLOUNDER,6,5,8,4.0,1.5,1,25
2018-09-21,8,1141,4,4,wd,SUMMER FLOUNDER,6,5,8,4.0,1.5,1,22
2018-09-21,8,1144,4,4,wd,SCUP,6,5,8,4.0,1.5,1,22
2018-09-21,8,1115,4,4,wd,SCUP,6,5,8,4.0,2.0,1,1
2018-09-21,8,1116,4,4,wd,SCUP,6,5,8,4.0,2.0,1,1
2018-09-21,8,1118,4,4,wd,SCUP,6,5,8,4.0,2.0,1,8
2018-09-21,8,1119,4,4,wd,SCUP,6,5,8,4.0,2.0,1,8
2018-09-21,8,1120,4,4,wd,SCUP,6,5,8,4.0,2.0,1,8
2018-09-21,8,1121,4,4,wd,SCUP,6,5,8,4.0,2.0,1,8
2018-09-21,8,1122,4,4,wd,SCUP,6,5,8,4.0,2.0,2,0
2018-09-21,8,1123,4,4,wd,SCUP,6,5,8,4.0,2.0,2,0
2018-09-21,8,1126,4,4,wd,SCUP,6,5,8,4.0,2.0,1,9
2018-09-21,8,1128,4,4,wd,SCUP,6,5,8,4.0,2.0,1,2
2018-09-21,8,1129,4,4,wd,SCUP,6,5,8,4.0,2.0,1,4
2018-09-21,8,1130,4,4,wd,SCUP,6,5,8,4.0,2.0,1,4
2019-09-18,8,753,4,4,wd,BLACK SEA BASS,6,5,8,4.0,2.0,1,7
2019-09-18,8,809,4,4,wd,BLACK SEA BASS,6,5,8,4.0,2.0,1,11
2019-09-18,8,813,4,4,wd,BLACK SEA BASS,6,5,8,4.0,2.5,2,0
2019-09-18,8,814,4,4,wd,BLACK SEA BASS,6,5,8,4.0,2.5,2,0
2019-09-18,8,814,4,4,wd,BLACK SEA BASS,6,5,8,4.0,2.5,2,0
2019-09-18,8,816,4,4,wd,BLACK SEA BASS,6,5,8,4.0,2.5,2,0
2020-09-22,7,745,4,4,wd,SCUP,6,5,8,4.0,2.5,2,0
2020-09-22,7,748,4,4,wd,SCUP,6,5,8,4.0,2.5,2,0
2020-09-22,7,748,4,4,wd,SCUP,6,5,8,4.0,2.5,1,4
2020-09-22,7,750,4,4,wd,SCUP,6,5,8,4.0,2.0,1,3
2020-09-22,7,756,4,4,wd,SCUP,6,5,8,4.0,2.5,2,0
2020-09-22,7,1139,4,4,wd,SCUP,6,5,8,4.0,2.5,2,0
2020-09-22,7,753,4,4,wd,SCUP,6,5,8,4.0,2.0,1,1
2020-09-22,7,757,4,4,wd,SCUP,6,5,8,4.0,0.5,2,0
2020-09-22,7,1125,4,4,wd,SCUP,6,5,8,4.0,2.0,2,0
2020-09-22,7,1127,4,4,wd,SCUP,6,5,8,4.0,2.0,2,0
2020-09-22,7,1129,4,4,wd,SCUP,6,5,8,4.0,2.0,2,0
2020-09-22,8,1203,4,4,we,STRIPED BASS,7,1,1,5.0,3.0,2,0
2020-09-22,8,1203,4,4,we,STRIPED BASS,7,1,1,5.0,3.0,2,0
2020-09-22,7,1130,4,4,we,STRIPED BASS,7,1,1,5.5,5.0,2,0
2020-09-22,7,1130,4,4,we,STRIPED BASS,7,1,1,5.5,5.0,2,0
2020-09-22,7,1130,4,4,we,STRIPED BASS,7,1,1,5.5,5.0,2,0
2020-09-22,7,1130,4,4,we,STRIPED BASS,7,1,1,5.5,5.0,2,0
2020-09-22,7,1131,4,4,we,STRIPED BASS,7,1,1,5.5,5.0,2,0
2020-09-22,7,1131,4,4,we,STRIPED BASS,7,1,1,5.5,5.0,2,0
2020-09-22,7,1248,4,4,wd,STRIPED BASS,7,1,1,5.0,3.0,2,0
2020-09-22,7,1248,4,4,wd,STRIPED BASS,7,1,1,5.0,3.0,2,0
2020-09-22,7,1248,4,4,wd,STRIPED BASS,7,1,1,5.0,3.0,2,0
2020-09-22,7,1206,4,4,we,STRIPED BASS,7,1,1,5.5,5.0,2,0
2020-09-22,7,1206,4,4,we,STRIPED BASS,7,1,1,5.5,5.0,2,0
2020-09-22,7,1206,4,4,we,STRIPED BASS,7,1,1,5.5,5.0,2,0
2020-09-22,7,1210,4,4,we,STRIPED BASS,7,1,1,5.5,5.0,2,0
2020-09-22,7,1219,4,4,we,SUMMER FLOUNDER,7,1,1,4.0,1.0,2,0
2020-09-22,7,1219,4,4,we,SUMMER FLOUNDER,7,1,1,4.0,1.0,2,0
2020-09-22,7,1219,4,4,we,SUMMER FLOUNDER,7,1,1,4.0,1.0,2,0
2020-09-22,8,1238,4,4,wd,ATLANTIC MACKEREL,7,1,1,4.0,3.0,2,0
2020-09-22,8,1238,4,4,wd,ATLANTIC MACKEREL,7,1,1,4.0,3.0,2,0
2020-09-22,8,1238,4,4,wd,ATLANTIC MACKEREL,7,1,1,4.0,3.0,2,0
2020-09-22,8,1238,4,4,wd,ATLANTIC MACKEREL,7,1,1,4.0,3.0,2,0
2020-09-22,8,1358,4,4,we,STRIPED BASS,7,1,1,8.0,7.0,1,9
2020-09-22,7,1509,4,4,we,STRIPED BASS,7,1,1,5.0,2.5,2,0
2020-09-22,7,1559,4,4,we,STRIPED BASS,7,1,1,8.0,4.0,2,0
2020-09-22,7,1601,4,4,we,STRIPED BASS,7,1,1,8.0,4.0,2,0
2020-09-22,7,1601,4,4,we,STRIPED BASS,7,1,1,8.0,4.0,2,0
2020-09-22,7,1601,4,4,we,STRIPED BASS,7,1,1,8.0,4.0,2,0
2020-09-22,8,1217,4,4,we,STRIPED BASS,7,1,1,5.0,4.0,2,0
2020-09-22,8,1217,4,4,we,STRIPED BASS,7,1,1,5.0,4.0,2,0
2020-09-22,8,1217,4,4,we,STRIPED BASS,7,1,1,5.0,4.0,2,0
2020-09-22,8,1217,4,4,we,STRIPED BASS,7,1,1,5.0,4.0,2,0
2020-09-22,7,1354,4,4,we,STRIPED BASS,7,1,1,6.0,4.0,2,0
2020-09-22,7,1354,4,4,we,STRIPED BASS,7,1,1,6.0,4.0,2,0
2020-09-22,7,1354,4,4,we,STRIPED BASS,7,1,1,6.0,4.0,2,0
2020-09-22,7,1614,4,4,we,STRIPED BASS,7,1,1,7.5,6.0,2,0
2020-09-22,7,1639,4,4,we,ATLANTIC MACKEREL,7,1,1,4.0,2.5,2,0
2020-09-22,7,1639,4,4,we,ATLANTIC MACKEREL,7,1,1,4.0,2.5,2,0
2020-09-22,7,1639,4,4,we,ATLANTIC MACKEREL,7,1,1,4.0,2.5,2,0
2020-09-22,7,1639,4,4,we,ATLANTIC MACKEREL,7,1,1,4.0,2.5,2,0
2020-09-22,7,1356,4,4,we,HADDOCK,7,1,1,8.0,5.0,2,0
2020-09-22,7,1356,4,4,we,HADDOCK,7,1,1,8.0,5.0,2,0
2020-09-22,7,1356,4,4,we,HADDOCK,7,1,1,8.0,5.0,2,0
2020-09-22,7,1356,4,4,we,HADDOCK,7,1,1,8.0,5.0,2,0
2020-09-22,8,1203,4,4,we,STRIPED BASS,7,1,1,2.5,2.0,2,0
2020-09-22,8,1203,4,4,we,STRIPED BASS,7,1,1,2.5,2.0,2,0
2020-09-22,8,1203,4,4,we,STRIPED BASS,7,1,1,2.5,2.0,2,0
2020-09-22,8,1203,4,4,we,STRIPED BASS,7,1,1,2.5,2.0,2,0
2020-09-22,7,1310,4,4,we,STRIPED BASS,7,1,1,7.0,6.0,2,0
2020-09-22,7,1316,4,4,we,STRIPED BASS,7,1,1,7.0,6.0,2,0
2020-09-22,7,1316,4,4,we,STRIPED BASS,7,1,1,7.0,6.0,2,0
2020-09-22,7,1337,4,4,we,STRIPED BASS,7,1,1,6.0,4.0,2,0
2020-09-22,8,1239,4,4,we,STRIPED BASS,7,1,1,6.0,5.0,2,0
2020-09-22,8,1239,4,4,we,STRIPED BASS,7,1,1,6.0,5.0,2,0
2020-09-22,8,1239,4,4,we,STRIPED BASS,7,1,1,6.0,5.0,2,0
2020-09-22,8,1239,4,4,we,STRIPED BASS,7,1,1,6.0,5.0,2,0
2020-09-22,8,1440,4,4,we,STRIPED BASS,7,1,1,8.0,6.0,2,0
2020-09-22,8,1443,4,4,we,STRIPED BASS,7,1,1,8.0,6.0,2,0
2020-09-22,8,1504,4,4,we,STRIPED BASS,7,1,1,8.0,6.0,2,0
2020-09-22,8,1506,4,4,we,STRIPED BASS,7,1,1,8.0,6.0,2,0
2020-09-22,8,1506,4,4,we,STRIPED BASS,7,1,1,8.0,6.0,2,0
2020-09-22,7,1505,4,4,we,HADDOCK,7,1,1,8.0,6.0,2,0
2020-09-22,7,1154,4,4,we,STRIPED BASS,7,1,1,6.0,4.5,2,0
2020-09-22,7,1154,4,4,we,STRIPED BASS,7,1,1,6.0,4.5,2,0
2020-09-22,7,1154,4,4,we,STRIPED BASS,7,1,1,6.0,4.5,2,0
2020-09-22,7,1558,4,4,we,HADDOCK,7,2,2,11.0,7.0,2,0
2020-09-22,7,1601,4,4,we,HADDOCK,7,2,2,11.0,7.0,2,0
2020-09-22,7,1601,4,4,we,HADDOCK,7,2,2,11.0,7.0,2,0
2020-09-22,7,1611,4,4,we,HADDOCK,7,2,2,11.0,7.0,2,0
2020-09-22,7,1657,4,4,we,SUMMER FLOUNDER,7,2,2,8.0,3.0,2,0
2020-09-22,7,1658,4,4,we,SUMMER FLOUNDER,7,2,2,8.0,3.0,2,0
2020-09-22,7,1658,4,4,we,SUMMER FLOUNDER,7,2,2,8.0,3.0,2,0
2020-09-22,7,1658,4,4,we,SUMMER FLOUNDER,7,2,2,8.0,3.0,2,0
2020-09-22,8,1245,4,4,we,STRIPED BASS,7,2,2,6.0,3.0,2,0
2020-09-22,8,1245,4,4,we,STRIPED BASS,7,2,2,6.0,3.0,2,0
2020-09-22,8,1245,4,4,we,STRIPED BASS,7,2,2,6.0,3.0,2,0
2020-09-22,8,1245,4,4,we,STRIPED BASS,7,2,2,6.0,3.0,2,0
2020-09-22,8,1724,4,4,we,BLACK SEA BASS,7,2,2,5.0,4.0,2,0
2020-09-22,8,1741,4,4,we,STRIPED BASS,7,2,2,5.0,2.5,2,0
2020-09-22,8,1232,4,4,we,BLACK SEA BASS,7,2,2,7.0,5.0,1,3
2020-09-22,8,1241,4,4,we,BLACK SEA BASS,7,2,2,7.0,5.0,2,0
2020-09-22,7,1502,4,4,we,HADDOCK,7,2,2,10.0,8.0,2,0
2020-09-22,7,1502,4,4,we,HADDOCK,7,2,2,10.0,8.0,2,0
2020-09-22,7,1502,4,4,we,HADDOCK,7,2,2,10.0,8.0,2,0
2020-09-22,7,1502,4,4,we,HADDOCK,7,2,2,10.0,8.0,2,0
2020-09-22,7,1502,4,4,we,HADDOCK,7,2,2,10.0,8.0,2,0
2020-09-22,7,1502,4,4,we,HADDOCK,7,2,2,10.0,8.0,2,0
2020-09-22,8,1400,4,4,wd,HADDOCK,7,2,2,8.0,6.0,2,0
2020-09-22,8,1401,4,4,wd,HADDOCK,7,2,2,8.0,6.0,2,0
2020-09-22,8,1401,4,4,wd,HADDOCK,7,2,2,8.0,6.0,2,0
2020-09-22,8,1401,4,4,wd,HADDOCK,7,2,2,8.0,6.0,2,0
2020-09-22,7,1731,4,4,we,HADDOCK,7,2,2,13.5,10.5,2,0
2020-09-22,7,1732,4,4,we,HADDOCK,7,2,2,13.5,10.5,2,0
2020-09-22,7,1732,4,4,we,HADDOCK,7,2,2,13.5,10.5,2,0
2020-09-22,7,1732,4,4,we,HADDOCK,7,2,2,13.5,10.5,2,0
2020-09-22,7,1732,4,4,we,HADDOCK,7,2,2,13.5,10.5,2,0
2020-09-22,7,1446,4,4,we,HADDOCK,7,2,2,8.0,6.0,2,0
2020-09-22,7,1446,4,4,we,HADDOCK,7,2,2,8.0,6.0,2,0
2020-09-22,7,1446,4,4,we,HADDOCK,7,2,2,8.0,6.0,2,0
2020-09-22,7,1522,4,4,we,HADDOCK,7,2,2,9.0,5.0,2,0
2020-09-22,7,1522,4,4,we,HADDOCK,7,2,2,9.0,5.0,2,0
2020-09-22,7,1522,4,4,we,HADDOCK,7,2,2,9.0,5.0,2,0
2020-09-22,7,1522,4,4,we,HADDOCK,7,2,2,9.0,5.0,2,0
2020-09-22,7,1522,4,4,we,HADDOCK,7,2,2,9.0,5.0,2,0
2020-09-22,7,1549,4,4,we,HADDOCK,7,2,2,8.0,4.0,2,0
2020-09-22,7,1549,4,4,we,HADDOCK,7,2,2,8.0,4.0,2,0
2020-09-22,7,1627,4,4,we,HADDOCK,7,2,2,8.0,5.0,2,0
2020-09-22,7,1628,4,4,we,HADDOCK,7,2,2,8.0,5.0,2,0
2020-09-22,7,1628,4,4,we,HADDOCK,7,2,2,8.0,5.0,2,0
2020-09-22,7,1628,4,4,we,HADDOCK,7,2,2,8.0,5.0,2,0
2020-09-22,7,1628,4,4,we,HADDOCK,7,2,2,8.0,5.0,2,0
2020-09-22,7,1628,4,4,we,HADDOCK,7,2,2,8.0,5.0,2,0
2020-09-22,8,1421,4,4,we,STRIPED BASS,7,2,2,8.0,7.0,2,0
2020-09-22,8,1421,4,4,we,STRIPED BASS,7,2,2,8.0,7.0,2,0
2020-09-22,8,1421,4,4,we,STRIPED BASS,7,2,2,8.0,7.0,2,0
2020-09-22,8,1421,4,4,we,STRIPED BASS,7,2,2,8.0,7.0,2,0
2020-09-22,8,1421,4,4,we,STRIPED BASS,7,2,2,8.0,7.0,2,0
2020-09-22,8,1517,4,4,we,HADDOCK,7,2,2,8.0,5.0,2,0
2020-09-22,8,1517,4,4,we,HADDOCK,7,2,2,8.0,5.0,2,0
2020-09-22,8,1517,4,4,we,HADDOCK,7,2,2,8.0,5.0,2,0
2020-09-22,8,1347,4,4,we,HADDOCK,7,2,2,8.0,6.0,2,0
2020-09-22,8,1347,4,4,we,HADDOCK,7,2,2,8.0,6.0,2,0
2020-09-22,8,1347,4,4,we,HADDOCK,7,2,2,8.0,6.0,2,0
2020-09-22,8,1347,4,4,we,HADDOCK,7,2,2,8.0,6.0,2,0
2020-09-22,8,1351,4,4,we,HADDOCK,7,2,2,8.0,6.0,2,0
2020-09-22,8,1351,4,4,we,HADDOCK,7,2,2,8.0,6.0,2,0
2020-09-22,7,1613,4,4,wd,HADDOCK,7,2,2,4.0,3.0,2,0
2020-09-22,7,1614,4,4,wd,HADDOCK,7,2,2,4.0,3.0,2,0
2020-09-22,7,1620,4,4,wd,HADDOCK,7,2,2,4.0,3.0,2,0
2020-09-22,7,1620,4,4,wd,HADDOCK,7,2,2,4.0,3.0,2,0
2020-09-22,7,1620,4,4,wd,HADDOCK,7,2,2,4.0,3.0,2,0
2020-09-22,7,1620,4,4,wd,HADDOCK,7,2,2,4.0,3.0,2,0
2020-09-22,8,1352,4,4,we,HADDOCK,7,2,2,8.0,6.0,2,0
2020-09-22,8,1525,4,4,we,STRIPED BASS,7,5,8,8.0,4.0,2,0
2020-09-22,8,1526,4,4,we,STRIPED BASS,7,5,8,8.0,2.0,2,0
2020-09-22,8,1526,4,4,we,STRIPED BASS,7,5,8,8.0,2.0,2,0
2020-09-22,8,1527,4,4,we,STRIPED BASS,7,5,8,8.0,2.0,2,0
2020-09-22,8,1141,4,4,we,STRIPED BASS,7,5,8,3.5,3.0,2,0
2020-09-22,8,1141,4,4,we,STRIPED BASS,7,5,8,3.5,3.0,2,0
2020-09-22,8,1141,4,4,we,STRIPED BASS,7,5,8,3.5,3.0,2,0
2020-09-22,8,1141,4,4,we,STRIPED BASS,7,5,8,3.5,3.0,2,0
2020-09-22,7,1222,4,4,we,STRIPED BASS,7,5,8,5.0,4.0,2,0
2020-09-22,7,1347,4,4,we,STRIPED BASS,7,5,8,8.0,5.0,2,0
2020-09-22,7,1217,4,4,we,STRIPED BASS,7,5,8,6.0,4.0,2,0
2020-09-22,8,1104,4,4,we,STRIPED BASS,7,5,8,4.0,3.0,1,3
2020-09-22,8,1150,4,4,wd,STRIPED BASS,7,5,8,6.5,6.0,2,0
2020-09-22,7,1205,4,4,we,STRIPED BASS,7,5,8,4.0,3.5,2,0
2020-09-22,7,1205,4,4,we,STRIPED BASS,7,5,8,4.0,3.5,2,0
2020-09-22,7,1117,4,4,wd,STRIPED BASS,7,5,8,4.0,2.5,2,0
2020-09-22,7,1118,4,4,wd,STRIPED BASS,7,5,8,4.0,2.5,2,0
2020-09-22,7,1118,4,4,wd,STRIPED BASS,7,5,8,4.0,2.5,2,0
2020-09-22,7,1336,4,4,we,STRIPED BASS,7,5,8,8.0,6.5,2,0
2020-09-22,7,1348,4,4,we,STRIPED BASS,7,5,8,8.0,4.0,2,0
2020-09-22,7,1658,4,4,we,STRIPED BASS,7,5,8,4.0,3.0,2,0
2020-09-22,8,1212,4,4,we,STRIPED BASS,7,5,8,6.0,4.0,2,0
2020-09-22,8,1218,4,4,we,STRIPED BASS,7,5,8,6.0,4.0,2,0
2020-09-22,8,1450,4,4,wd,STRIPED BASS,7,5,8,4.0,3.0,2,0
2020-09-22,8,1430,4,4,we,STRIPED BASS,7,5,8,6.0,5.0,2,0
2020-09-22,7,1324,4,4,we,STRIPED BASS,7,5,8,7.0,6.0,2,0
2020-09-22,7,1324,4,4,we,STRIPED BASS,7,5,8,7.0,6.0,2,0
2020-09-22,7,1324,4,4,we,STRIPED BASS,7,5,8,7.0,6.0,2,0
2020-09-22,8,951,4,4,we,STRIPED BASS,7,5,8,5.0,4.0,2,0
2020-09-22,8,951,4,4,we,STRIPED BASS,7,5,8,5.0,4.0,2,0
2020-09-22,8,951,4,4,we,STRIPED BASS,7,5,8,5.0,4.0,2,0
2020-09-22,8,1139,4,4,we,STRIPED BASS,7,5,8,6.0,4.0,2,0
2020-09-22,8,1139,4,4,we,STRIPED BASS,7,5,8,6.0,4.0,2,0
2020-09-22,7,1425,4,4,we,STRIPED BASS,7,5,8,8.0,7.5,2,0
2020-09-22,7,1427,4,4,we,STRIPED BASS,7,5,8,8.0,7.5,2,0
2020-09-22,7,1427,4,4,we,STRIPED BASS,7,5,8,8.0,7.5,2,0
2020-09-22,7,1103,4,4,wd,STRIPED BASS,7,5,8,5.0,3.0,1,2
2020-09-22,7,1213,4,4,we,STRIPED BASS,7,5,8,6.0,5.0,1,1
2020-09-22,7,1342,4,4,we,STRIPED BASS,7,5,8,4.0,3.0,1,1
2020-09-22,7,1342,4,4,we,STRIPED BASS,7,5,8,4.0,3.0,1,1
2020-09-22,7,1342,4,4,we,STRIPED BASS,7,5,8,4.0,3.0,1,1
