Date file created,Month of intercept,Time of intercept,Data sampling period,Sub region of trip,Kind of day,Fish target species,Mode of fishing,Collapsed area of fishing,Distance from shore,Hours on boat,Hours fished,Catch fish,Number of fish avail for inspection
2018-09-21,7,1216,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.5,3.0,Yes,4
2018-09-21,7,1218,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.5,3.0,Yes,1
2018-09-21,7,1220,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.5,3.0,No,0
2018-09-21,7,1222,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.5,3.0,No,0
2018-09-21,7,1225,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.5,3.0,No,0
2018-09-21,7,1226,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.5,3.0,No,0
2018-09-21,7,1227,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.5,3.0,No,0
2018-09-21,7,1231,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.5,3.0,No,0
2018-09-21,7,1232,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.5,3.0,No,0
2018-09-21,7,1233,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.5,3.0,No,0
2018-09-21,7,1234,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.5,3.0,No,0
2018-09-21,7,1200,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,Yes,2
2018-09-21,7,1201,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,Yes,1
2018-09-21,7,1202,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,Yes,8
2018-09-21,7,1203,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,Yes,2
2018-09-21,7,1204,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,Yes,1
2018-09-21,7,1205,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SCUP,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,Yes,1
2018-09-21,7,1207,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SCUP,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,2.5,Yes,1
2018-09-21,7,1209,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,Yes,2
2018-09-21,7,1210,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,Yes,1
2018-09-21,7,1211,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,Yes,1
2018-09-21,7,1215,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,Yes,2
2018-09-21,7,1216,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,BLACK SEA BASS,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,No,0
2018-09-21,7,1218,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,No,0
2018-09-21,7,1219,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,Yes,1
2018-09-21,7,1222,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,No,0
2018-09-21,8,2346,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,STRIPED BASS,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5.5,4.5,Yes,1
2018-09-21,8,2347,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,STRIPED BASS,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5.5,4.5,Yes,2
2018-09-21,8,2349,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,STRIPED BASS,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5.5,4.5,Yes,1
2018-09-21,8,2351,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,STRIPED BASS,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5.5,4.5,Yes,2
2019-09-18,7,717,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,5.0,No,0
2019-09-18,7,719,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,5.0,No,0
2019-09-18,7,722,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,5.0,No,0
2019-09-18,7,725,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,5.0,Yes,2
2019-09-18,7,728,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,5.0,Yes,5
2019-09-18,7,716,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,BLACK SEA BASS,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,5.0,No,0
2019-09-18,7,716,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,5.0,No,0
2019-09-18,7,719,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,BLACK SEA BASS,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,5.0,Yes,2
2019-09-18,7,724,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,BLACK SEA BASS,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,5.0,Yes,1
2019-09-18,7,727,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,BLACK SEA BASS,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,5.0,Yes,1
2019-09-18,7,843,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,Yes,2
2019-09-18,8,843,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,BLACK SEA BASS,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,Yes,2
2019-09-18,8,844,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,BLACK SEA BASS,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,2.5,Yes,1
2019-09-18,8,847,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,2.5,Yes,3
2019-09-18,8,847,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,2.5,Yes,1
2019-09-18,8,854,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,BLACK SEA BASS,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,Yes,2
2018-09-21,7,1643,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,Yes,3
2018-09-21,7,1644,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,Yes,5
2018-09-21,7,1645,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,BLACK SEA BASS,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,Yes,3
2018-09-21,7,1646,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,Yes,4
2018-09-21,7,1650,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,BLACK SEA BASS,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,Yes,3
2018-09-21,7,1651,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,BLACK SEA BASS,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,Yes,3
2018-09-21,7,1652,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,BLACK SEA BASS,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,Yes,1
2018-09-21,7,1655,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,BLACK SEA BASS,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,Yes,3
2018-09-21,7,1656,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,BLACK SEA BASS,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,Yes,1
2018-09-21,7,1657,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,Yes,2
2018-09-21,7,1703,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.5,3.0,Yes,1
2018-09-21,7,1705,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.5,3.0,Yes,3
2018-09-21,7,1707,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.5,3.0,Yes,1
2018-09-21,7,1708,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,BLACK SEA BASS,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.5,3.0,Yes,1
2018-09-21,7,1714,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.5,3.0,No,0
2018-09-21,7,1131,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,Yes,2
2018-09-21,7,1132,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,Yes,2
2018-09-21,7,1133,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,Yes,3
2018-09-21,7,1134,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,Yes,2
2018-09-21,7,1135,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,Yes,1
2018-09-21,7,1137,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,Yes,4
2018-09-21,7,1139,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,Yes,1
2018-09-21,7,1140,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,Yes,1
2018-09-21,7,1141,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,Yes,4
2018-09-21,7,1143,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,No,0
2018-09-21,7,1145,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,No,0
2018-09-21,7,1147,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,No,0
2018-09-21,7,1149,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,BLACK SEA BASS,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,No,0
2018-09-21,7,1150,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,No,0
2018-09-21,7,1501,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,6.0,Yes,7
2018-09-21,7,1502,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,6.0,Yes,4
2018-09-21,7,1503,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,6.0,Yes,7
2018-09-21,7,1504,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,6.0,Yes,2
2018-09-21,7,1505,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,6.0,Yes,7
2018-09-21,7,1506,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,6.0,Yes,3
2018-09-21,7,1507,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,6.0,Yes,3
2018-09-21,7,1508,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,6.0,Yes,3
2018-09-21,7,1509,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,6.0,Yes,2
2018-09-21,7,1510,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,6.0,Yes,2
2018-09-21,7,1511,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,6.0,Yes,2
2018-09-21,7,1512,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,6.0,Yes,5
2018-09-21,7,1513,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,6.0,Yes,4
2018-09-21,7,1514,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,6.0,Yes,1
2018-09-21,7,1515,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,6.0,Yes,4
2018-09-21,7,1516,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,6.0,Yes,1
2018-09-21,7,1518,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,6.0,Yes,2
2018-09-21,7,1520,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,6.0,Yes,2
2018-09-21,7,1522,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,6.0,Yes,5
2018-09-21,8,1652,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,Yes,1
2018-09-21,8,1655,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,BLACK SEA BASS,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,Yes,1
2018-09-21,7,1535,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,BLACK SEA BASS,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,5.0,No,0
2018-09-21,7,1536,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,5.0,Yes,1
2018-09-21,7,1537,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,BLACK SEA BASS,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,5.0,No,0
2018-09-21,7,1538,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,5.0,Yes,1
2018-09-21,7,1539,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,BLACK SEA BASS,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,5.0,No,0
2018-09-21,7,1540,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,5.0,Yes,4
2018-09-21,7,1541,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,BLACK SEA BASS,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,5.0,No,0
2018-09-21,7,1542,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,5.0,Yes,2
2018-09-21,7,1543,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,BLACK SEA BASS,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,5.0,No,0
2018-09-21,7,1544,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,5.0,Yes,1
2018-09-21,7,1545,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,BLACK SEA BASS,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,5.0,No,0
2018-09-21,7,1546,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,5.0,No,0
2018-09-21,7,1547,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,BLACK SEA BASS,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,5.0,No,0
2018-09-21,7,1548,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,5.0,Yes,1
2018-09-21,7,1549,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,BLACK SEA BASS,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,5.0,No,0
2018-09-21,7,1550,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,5.0,No,0
2018-09-21,7,1551,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,BLACK SEA BASS,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,5.0,No,0
2018-09-21,7,1552,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,5.0,No,0
2018-09-21,7,1553,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,BLACK SEA BASS,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,5.0,No,0
2018-09-21,7,1554,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,BLACK SEA BASS,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,5.0,Yes,2
2018-09-21,7,1555,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,BLACK SEA BASS,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,5.0,No,0
2018-09-21,7,1557,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,BLACK SEA BASS,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,5.0,No,0
2018-09-21,7,1558,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,BLACK SEA BASS,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.0,5.0,No,0
2018-09-21,8,1631,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,2.5,Yes,1
2018-09-21,8,1635,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,2.5,Yes,3
2018-09-21,8,1637,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,2.5,Yes,4
2018-09-21,8,1638,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,BLACK SEA BASS,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,2.5,Yes,6
2018-09-21,8,1640,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,BLACK SEA BASS,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,2.5,Yes,1
2018-09-21,8,1641,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekday,BLACK SEA BASS,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,2.5,Yes,3
2019-09-18,8,837,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,2.5,Yes,1
2019-09-18,8,837,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,2.5,Yes,1
2019-09-18,8,838,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,2.5,Yes,2
2019-09-18,8,843,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,2.5,Yes,1
2019-09-18,8,945,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,2.5,Yes,2
2019-09-18,8,1155,July/August,North Atlantic (ME; NH; MA; RI; CT),Weekend,SUMMER FLOUNDER,Head boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,2.5,No,0
