YEAR,ST,MODE_FX,AREA_X,ID_CODE,SUB_REG,WAVE,kod,SP_CODE,imp_rec,LNGTH,WGT,lngth_imp,wgt_imp,month,strat_id,psu_id,common,wp_size,l_in_bin,l_cm_bin,VAR_ID,ARX_METHOD,ALT_FLAG,date_published
2020,12,5,4,1000920200224001,7,1,wd,8835430506,,284,0.56,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,KNOBBED PORGY,215.1247988,11,28,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224002,7,1,wd,,,,,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,,215.1247988,,,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224003,7,1,wd,,,,,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,,215.1247988,,,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224004,7,1,wd,8835020301,,274,0.24,1,1,02,2020021235wdS:8AM-8PM,2020112351000920200224,BLACK SEA BASS,215.1247988,10,27,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224004,7,1,wd,8835400102,,285,0.54,1,1,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,2323.347827,11,28,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224004,7,1,wd,8835400102,,274,0.44,1,1,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,2323.347827,10,27,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224004,7,1,wd,8835400102,,269,0.38,1,1,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,2323.347827,10,26,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224004,7,1,wd,8835400102,,249,0.30,1,1,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,2323.347827,9,24,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224004,7,1,wd,8835400102,,228,0.32,1,1,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,2323.347827,8,22,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224005,7,1,wd,8835400102,,285,0.44,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,249.82234699,11,28,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224005,7,1,wd,8835400102,,294,0.46,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,249.82234699,11,29,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224005,7,1,wd,8835400102,,265,0.36,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,249.82234699,10,26,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224005,7,1,wd,8835400102,,265,0.42,1,1,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,249.82234699,10,26,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224005,7,1,wd,8835400102,,264,0.38,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,249.82234699,10,26,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224005,7,1,wd,8835400102,,274,0.44,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,249.82234699,10,27,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224005,7,1,wd,8835400102,,314,0.70,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,249.82234699,12,31,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224005,7,1,wd,8835400102,,294,0.46,1,1,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,249.82234699,11,29,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224005,7,1,wd,8835400102,,293,0.52,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,249.82234699,11,29,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224005,7,1,wd,8835400102,,289,0.48,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,249.82234699,11,28,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224005,7,1,wd,8835400102,,285,0.54,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,249.82234699,11,28,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224005,7,1,wd,8835400102,,279,0.50,1,1,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,249.82234699,10,27,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224005,7,1,wd,8835400102,,275,0.42,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,249.82234699,10,27,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224005,7,1,wd,8835400102,,274,0.38,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,249.82234699,10,27,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224005,7,1,wd,8835400102,,274,0.40,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,249.82234699,10,27,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224005,7,1,wd,8835400102,,273,0.42,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,249.82234699,10,27,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224005,7,1,wd,8835400102,,269,0.38,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,249.82234699,10,26,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224005,7,1,wd,8835400102,,265,0.42,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,249.82234699,10,26,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224005,7,1,wd,8835400102,,265,0.36,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,249.82234699,10,26,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224005,7,1,wd,8835400102,,265,0.40,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,249.82234699,10,26,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224005,7,1,wd,8835400102,,264,0.38,1,1,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,249.82234699,10,26,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224005,7,1,wd,8835400102,,264,0.38,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,249.82234699,10,26,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224005,7,1,wd,8835400102,,264,0.38,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,249.82234699,10,26,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224005,7,1,wd,8835400102,,258,0.38,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,249.82234699,10,25,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224005,7,1,wd,8835400102,,249,0.30,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,249.82234699,9,24,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224005,7,1,wd,8835400102,,249,0.34,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,249.82234699,9,24,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224005,7,1,wd,8835400102,,245,0.30,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,249.82234699,9,24,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224005,7,1,wd,8835400102,,245,0.30,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,249.82234699,9,24,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224005,7,1,wd,8835400102,,243,0.32,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,249.82234699,9,24,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224005,7,1,wd,8835400102,,234,0.32,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,249.82234699,9,23,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224005,7,1,wd,8835400102,,228,0.32,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,249.82234699,8,22,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224005,7,1,wd,8835360112,,294,0.42,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,LANE SNAPPER,215.1247988,11,29,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224005,7,1,wd,8835360112,,293,0.44,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,LANE SNAPPER,215.1247988,11,29,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224005,7,1,wd,8835430508,,251,0.40,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,LITTLEHEAD PORGY,215.1247988,9,25,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224005,7,1,wd,8835020301,,336,0.42,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,BLACK SEA BASS,215.1247988,13,33,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224005,7,1,wd,8835020301,,312,0.34,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,BLACK SEA BASS,215.1247988,12,31,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224005,7,1,wd,8835020301,,275,0.32,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,BLACK SEA BASS,215.1247988,10,27,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224005,7,1,wd,8835020408,,532,2.56,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,RED GROUPER,215.1247988,20,53,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224005,7,1,wd,8835020408,,484,1.94,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,RED GROUPER,215.1247988,19,48,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224005,7,1,wd,8835021801,,265,0.34,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,GRAYSBY,215.1247988,10,26,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224005,7,1,wd,8835021801,,264,0.28,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,GRAYSBY,215.1247988,10,26,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224005,7,1,wd,8861010208,,250,0.36,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,SOUTHERN PUFFER,215.1247988,9,25,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224005,7,1,wd,8861010208,,222,0.24,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,SOUTHERN PUFFER,215.1247988,8,22,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224005,7,1,wd,8861010208,,201,0.18,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,SOUTHERN PUFFER,215.1247988,7,20,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224006,7,1,wd,,,,,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,,215.1247988,,,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224007,7,1,wd,,,,,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,,215.1247988,,,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224008,7,1,wd,,,,,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,,215.1247988,,,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224009,7,1,wd,,,,,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,,215.1247988,,,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224010,7,1,wd,,,,,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,,215.1247988,,,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224011,7,1,wd,8835400102,,238,0.28,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,189.47312059,9,23,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224011,7,1,wd,8835400102,,249,0.34,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,189.47312059,9,24,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224011,7,1,wd,8835400102,,299,0.58,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,189.47312059,11,29,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224011,7,1,wd,8835400102,,270,0.40,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,189.47312059,10,27,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224011,7,1,wd,8835400102,,226,0.24,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,189.47312059,8,22,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224011,7,1,wd,8835400102,,299,0.60,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,189.47312059,11,29,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224011,7,1,wd,8835400102,,279,0.42,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,189.47312059,10,27,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224011,7,1,wd,8835400102,,279,0.50,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,189.47312059,10,27,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224011,7,1,wd,8835400102,,274,0.38,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,189.47312059,10,27,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224011,7,1,wd,8835400102,,260,0.32,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,189.47312059,10,26,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224011,7,1,wd,8835400102,,254,0.30,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,189.47312059,9,25,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224011,7,1,wd,8835400102,,254,0.32,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,189.47312059,9,25,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224011,7,1,wd,8835400102,,249,0.32,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,189.47312059,9,24,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224011,7,1,wd,8835400102,,248,0.38,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,189.47312059,9,24,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224011,7,1,wd,8835400102,,244,0.30,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,189.47312059,9,24,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224011,7,1,wd,8835400102,,236,0.30,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,189.47312059,9,23,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224011,7,1,wd,8835400102,,233,0.28,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,189.47312059,9,23,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224011,7,1,wd,8835400102,,227,0.26,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,189.47312059,8,22,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224011,7,1,wd,8835400102,,225,0.28,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,189.47312059,8,22,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224011,7,1,wd,8835400102,,225,0.24,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,189.47312059,8,22,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224011,7,1,wd,8835400102,,224,0.26,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,189.47312059,8,22,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224011,7,1,wd,8835400102,,215,0.22,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,189.47312059,8,21,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224011,7,1,wd,8835430508,,270,0.48,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,LITTLEHEAD PORGY,189.47312059,10,27,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224011,7,1,wd,8835430508,,264,0.42,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,LITTLEHEAD PORGY,189.47312059,10,26,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224011,7,1,wd,8835360102,,400,1.10,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,GRAY SNAPPER,189.47312059,15,40,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224011,7,1,wd,8835360102,,291,0.40,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,GRAY SNAPPER,189.47312059,11,29,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224011,7,1,wd,8835360102,,302,0.46,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,GRAY SNAPPER,189.47312059,11,30,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224011,7,1,wd,8835020301,,306,0.26,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,BLACK SEA BASS,189.47312059,12,30,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224012,7,1,wd,,,,,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,,315.78853432,,,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224013,7,1,wd,,,,,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,,315.78853432,,,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224014,7,1,wd,8835020408,,506,2.14,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,RED GROUPER,189.47312059,19,50,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224014,7,1,wd,8835020408,,501,1.88,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,RED GROUPER,189.47312059,19,50,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224014,7,1,wd,8835020408,,497,2.06,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,RED GROUPER,189.47312059,19,49,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224014,7,1,wd,8835020408,,528,2.44,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,RED GROUPER,189.47312059,20,52,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224014,7,1,wd,8835020408,,510,2.02,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,RED GROUPER,189.47312059,20,51,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224014,7,1,wd,8835360102,,331,0.56,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,GRAY SNAPPER,189.47312059,13,33,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224014,7,1,wd,8835430502,,337,1.00,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,JOLTHEAD PORGY,189.47312059,13,33,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224014,7,1,wd,8835430508,,259,0.36,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,LITTLEHEAD PORGY,189.47312059,10,25,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224014,7,1,wd,8835430508,,252,0.34,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,LITTLEHEAD PORGY,189.47312059,9,25,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224014,7,1,wd,8835430508,,249,0.34,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,LITTLEHEAD PORGY,189.47312059,9,24,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224014,7,1,wd,8835430508,,245,0.36,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,LITTLEHEAD PORGY,189.47312059,9,24,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224014,7,1,wd,8835430508,,235,0.30,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,LITTLEHEAD PORGY,189.47312059,9,23,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224014,7,1,wd,8835430506,,325,0.80,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,KNOBBED PORGY,189.47312059,12,32,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224014,7,1,wd,8835400102,,242,0.32,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,189.47312059,9,24,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224014,7,1,wd,8835400102,,255,0.38,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,189.47312059,10,25,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224014,7,1,wd,8835400102,,336,0.76,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,189.47312059,13,33,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224014,7,1,wd,8835400102,,266,0.38,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,189.47312059,10,26,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224014,7,1,wd,8835400102,,312,0.68,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,189.47312059,12,31,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224014,7,1,wd,8835400102,,280,0.48,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,189.47312059,11,28,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224014,7,1,wd,8835400102,,268,0.41,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,189.47312059,10,26,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224014,7,1,wd,8835400102,,265,0.40,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,189.47312059,10,26,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224014,7,1,wd,8835400102,,265,0.38,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,189.47312059,10,26,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224014,7,1,wd,8835400102,,255,0.34,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,189.47312059,10,25,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224014,7,1,wd,8835400102,,249,0.30,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,189.47312059,9,24,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224014,7,1,wd,8835400102,,246,0.34,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,189.47312059,9,24,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224014,7,1,wd,8835400102,,244,0.32,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,189.47312059,9,24,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224014,7,1,wd,8835400102,,241,0.32,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,189.47312059,9,24,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224014,7,1,wd,8835400102,,234,0.26,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,189.47312059,9,23,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224014,7,1,wd,8835400102,,234,0.26,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,189.47312059,9,23,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224014,7,1,wd,8835400102,,234,0.20,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,189.47312059,9,23,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224014,7,1,wd,8835400102,,227,0.26,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,189.47312059,8,22,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224014,7,1,wd,8835400102,,215,0.22,1,1,02,2020021235wdS:8AM-8PM,2020112351000920200224,WHITE GRUNT,189.47312059,8,21,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224014,7,1,wd,8835360112,,253,0.30,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,LANE SNAPPER,189.47312059,9,25,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224014,7,1,wd,8835360112,,225,0.22,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,LANE SNAPPER,189.47312059,8,22,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224014,7,1,wd,8835360112,,250,0.26,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,LANE SNAPPER,189.47312059,9,25,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224015,7,1,wd,,,,,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,,189.47312059,,,2020021235wdS:8AM-8PM,,0,05/04/2021
2020,12,5,4,1000920200224016,7,1,wd,,,,,0,0,02,2020021235wdS:8AM-8PM,2020112351000920200224,,189.47312059,,,2020021235wdS:8AM-8PM,,0,05/04/2021
