Date file created,Month of intercept,Time of intercept,Data sampling period,Sub region of trip,Kind of day,Fish target species,Mode of fishing,Collapsed area of fishing,Distance from shore,Hours on boat,Hours fished,Catch fish,Number of fish avail for inspection,County of intercept,State of intercept,Area of fishing,Angler age,Angler gender,Number in fishing party,Number of contributing fishermen,See any sea turtles while fishing?
"['26JUL19', '15', '25']",5,1235,May/June,South Atlantic (NC; SC; GA; EFL),Weekday,LEFTEYE FLOUNDER GENUS,Private/Rental boat,Inland,not applicable,4.0,3.5,Yes,4,Dare,NC,Albemarle/Pamlico Estuary,30,Female,2,2,No
"['26JUL19', '15', '25']",5,1413,May/June,South Atlantic (NC; SC; GA; EFL),Weekday,LEFTEYE FLOUNDER GENUS,Private/Rental boat,Inland,not applicable,3.5,3.0,Yes,1,Dare,NC,Albemarle/Pamlico Estuary,53,Male,2,1,No
"['22JUL20', '15', '49']",6,1524,May/June,South Atlantic (NC; SC; GA; EFL),Weekend,SHEEPSHEAD,Private/Rental boat,Inland,not applicable,9.0,8.0,Yes,7,Dare,NC,Albemarle/Pamlico Estuary,37,Male,3,3,No
"['22JUL20', '15', '49']",6,1544,May/June,South Atlantic (NC; SC; GA; EFL),Weekend,RED DRUM,Private/Rental boat,Inland,not applicable,5.0,3.5,No,0,Dare,NC,Sound,46,Male,1,1,No
"['22JUL20', '15', '49']",6,1225,May/June,South Atlantic (NC; SC; GA; EFL),Weekend,SPOTTED SEATROUT,Private/Rental boat,Inland,not applicable,6.0,5.5,No,0,Dare,NC,Albemarle/Pamlico Estuary,43,Male,2,1,No
"['22JUL20', '15', '49']",6,1317,May/June,South Atlantic (NC; SC; GA; EFL),Weekend,SPOTTED SEATROUT,Private/Rental boat,Inland,not applicable,5.0,4.0,Yes,1,Dare,NC,Sound,61,Male,1,1,No
"['22JUL20', '15', '49']",6,1538,May/June,South Atlantic (NC; SC; GA; EFL),Weekend,SHEEPSHEAD,Private/Rental boat,Inland,not applicable,5.0,4.5,Yes,1,Dare,NC,Albemarle/Pamlico Estuary,70,Male,3,1,No
"['26JUL19', '15', '25']",5,1356,May/June,South Atlantic (NC; SC; GA; EFL),Weekend,LEFTEYE FLOUNDER GENUS,Private/Rental boat,Inland,not applicable,6.0,4.5,No,0,Brunswick,NC,River,27,Male,2,1,No
"['26JUL19', '15', '25']",5,1428,May/June,South Atlantic (NC; SC; GA; EFL),Weekend,RED DRUM,Private/Rental boat,Inland,not applicable,7.0,6.0,No,0,Brunswick,NC,River,49,Male,2,1,No
"['26JUL19', '15', '25']",5,1448,May/June,South Atlantic (NC; SC; GA; EFL),Weekend,LEFTEYE FLOUNDER GENUS,Private/Rental boat,Inland,not applicable,4.5,4.0,No,0,Brunswick,NC,River,43,Male,4,1,No
"['26JUL19', '15', '25']",5,1506,May/June,South Atlantic (NC; SC; GA; EFL),Weekend,LEFTEYE FLOUNDER GENUS,Private/Rental boat,Inland,not applicable,7.0,6.5,No,0,Brunswick,NC,River,39,Male,3,1,No
"['26JUL19', '15', '25']",5,1305,May/June,South Atlantic (NC; SC; GA; EFL),Weekend,LEFTEYE FLOUNDER GENUS,Private/Rental boat,Inland,not applicable,6.0,5.0,No,0,Brunswick,NC,Other,29,Male,2,1,No
"['26JUL19', '15', '25']",6,1423,May/June,South Atlantic (NC; SC; GA; EFL),Weekend,LEFTEYE FLOUNDER GENUS,Private/Rental boat,Inland,not applicable,8.0,6.0,No,0,Brunswick,NC,Other,58,Male,3,1,No
"['22JUL20', '15', '49']",6,1214,May/June,South Atlantic (NC; SC; GA; EFL),Weekend,RED DRUM,Private/Rental boat,Inland,not applicable,5.5,5.0,Yes,3,Onslow,NC,River,34,Male,3,3,No
"['22JUL20', '15', '49']",6,1314,May/June,South Atlantic (NC; SC; GA; EFL),Weekend,RED DRUM,Private/Rental boat,Inland,not applicable,5.0,5.0,Yes,2,Onslow,NC,River,25,Male,2,2,No
"['22JUL20', '15', '49']",6,1629,May/June,South Atlantic (NC; SC; GA; EFL),Weekend,RED DRUM,Private/Rental boat,Inland,not applicable,7.5,7.0,Yes,8,Onslow,NC,River,39,Male,2,2,No
"['22JUL20', '15', '49']",6,1324,May/June,South Atlantic (NC; SC; GA; EFL),Weekend,RED DRUM,Private/Rental boat,Inland,not applicable,7.0,6.0,Yes,1,Brunswick,NC,Other,32,Male,2,1,No
"['22JUL20', '15', '49']",6,1208,May/June,South Atlantic (NC; SC; GA; EFL),Weekend,RED DRUM,Private/Rental boat,Inland,not applicable,5.0,4.5,No,0,New Hanover,NC,River,28,Male,1,1,No
"['22JUL20', '15', '49']",6,1322,May/June,South Atlantic (NC; SC; GA; EFL),Weekday,RED DRUM,Private/Rental boat,Inland,not applicable,4.0,4.0,Yes,2,New Hanover,NC,River,60,Male,5,2,No
"['22JUL20', '15', '49']",6,1351,May/June,South Atlantic (NC; SC; GA; EFL),Weekday,RED DRUM,Private/Rental boat,Inland,not applicable,7.0,4.5,Yes,1,New Hanover,NC,River,31,Male,2,1,No
"['22JUL20', '15', '49']",6,1347,May/June,South Atlantic (NC; SC; GA; EFL),Weekday,RED DRUM,Private/Rental boat,Inland,not applicable,6.0,5.0,Yes,2,Onslow,NC,Other,47,Male,1,1,No
"['22JUL20', '15', '49']",6,1359,May/June,South Atlantic (NC; SC; GA; EFL),Weekday,RED DRUM,Private/Rental boat,Inland,not applicable,5.0,4.5,Yes,1,Onslow,NC,Other,59,Male,2,1,No
"['22JUL20', '15', '49']",6,1459,May/June,South Atlantic (NC; SC; GA; EFL),Weekday,RED DRUM,Private/Rental boat,Inland,not applicable,7.0,6.0,Yes,1,Onslow,NC,Other,48,Male,1,1,No
"['22JUL20', '15', '49']",6,1710,May/June,South Atlantic (NC; SC; GA; EFL),Weekend,RED DRUM,Private/Rental boat,Inland,not applicable,10.0,10.0,Yes,1,Onslow,NC,Sound,29,Male,2,1,"Yes, alive"
"['22JUL20', '15', '49']",6,1722,May/June,South Atlantic (NC; SC; GA; EFL),Weekend,RED DRUM,Private/Rental boat,Inland,not applicable,12.0,9.0,Yes,1,Onslow,NC,Sound,37,Male,2,1,No
"['22JUL20', '15', '49']",6,1808,May/June,South Atlantic (NC; SC; GA; EFL),Weekend,RED DRUM,Private/Rental boat,Inland,not applicable,12.0,10.0,No,0,Onslow,NC,Other,36,Male,4,1,No
"['22SEP20', '08', '25']",7,1235,July/August,South Atlantic (NC; SC; GA; EFL),Weekend,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5.5,5.0,Yes,7,Carteret,NC,Open water,50,Male,5,5,No
"['22SEP20', '08', '25']",7,1205,July/August,South Atlantic (NC; SC; GA; EFL),Weekend,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5.0,4.0,Yes,27,Carteret,NC,Open water,48,Male,6,6,No
"['22SEP20', '08', '25']",7,1209,July/August,South Atlantic (NC; SC; GA; EFL),Weekday,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,Yes,8,Carteret,NC,Open water,43,Male,3,3,No
"['22SEP20', '08', '25']",8,1518,July/August,South Atlantic (NC; SC; GA; EFL),Weekend,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5.0,4.0,Yes,20,Carteret,NC,Open water,35,Female,3,3,No
"['22SEP20', '08', '25']",8,1140,July/August,South Atlantic (NC; SC; GA; EFL),Weekend,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5.0,4.0,Yes,29,Carteret,NC,Open water,28,Male,4,4,No
"['22SEP20', '08', '25']",8,1147,July/August,South Atlantic (NC; SC; GA; EFL),Weekend,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5.0,4.0,Yes,15,Carteret,NC,Open water,65,Male,4,4,No
"['22SEP20', '08', '25']",8,1153,July/August,South Atlantic (NC; SC; GA; EFL),Weekday,LEFTEYE FLOUNDER GENUS,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,Yes,9,Carteret,NC,Open water,41,Male,2,2,No
"['22SEP20', '08', '25']",8,1606,July/August,South Atlantic (NC; SC; GA; EFL),Weekday,SHEEPSHEAD,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),3.5,2.5,Yes,9,Dare,NC,Open water,44,Male,6,6,No
"['22SEP20', '08', '25']",7,1140,July/August,South Atlantic (NC; SC; GA; EFL),Weekday,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5.0,4.0,Yes,12,Carteret,NC,Open water,62,Male,6,6,No
"['22SEP20', '08', '25']",7,1201,July/August,South Atlantic (NC; SC; GA; EFL),Weekday,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5.0,4.0,No,0,Carteret,NC,Open water,54,Male,4,1,No
"['22SEP20', '08', '25']",7,1201,July/August,South Atlantic (NC; SC; GA; EFL),Weekday,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5.0,4.0,No,0,Carteret,NC,Open water,45,Female,4,1,No
"['22SEP20', '08', '25']",7,1201,July/August,South Atlantic (NC; SC; GA; EFL),Weekday,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5.0,4.0,No,0,Carteret,NC,Open water,12,Male,4,1,No
"['22SEP20', '08', '25']",7,1201,July/August,South Atlantic (NC; SC; GA; EFL),Weekday,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5.0,4.0,No,0,Carteret,NC,Open water,14,Female,4,1,No
"['22SEP20', '08', '25']",7,1706,July/August,South Atlantic (NC; SC; GA; EFL),Weekday,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5.0,3.0,Yes,22,Carteret,NC,Open water,48,Male,5,5,No
"['22SEP20', '08', '25']",7,1711,July/August,South Atlantic (NC; SC; GA; EFL),Weekday,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5.0,4.0,No,0,Carteret,NC,Open water,25,Female,4,1,No
"['22SEP20', '08', '25']",7,1711,July/August,South Atlantic (NC; SC; GA; EFL),Weekday,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5.0,4.0,No,0,Carteret,NC,Open water,20,Male,4,1,No
"['22SEP20', '08', '25']",7,1711,July/August,South Atlantic (NC; SC; GA; EFL),Weekday,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5.0,4.0,No,0,Carteret,NC,Open water,58,Male,4,1,No
"['22SEP20', '08', '25']",7,1711,July/August,South Atlantic (NC; SC; GA; EFL),Weekday,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5.0,4.0,No,0,Carteret,NC,Open water,57,Female,4,1,No
"['22SEP20', '08', '25']",7,1629,July/August,South Atlantic (NC; SC; GA; EFL),Weekday,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),2.0,1.0,Yes,2,Brunswick,NC,Open water,34,Male,2,1,No
"['22SEP20', '08', '25']",7,1433,July/August,South Atlantic (NC; SC; GA; EFL),Weekday,BLACK SEA BASS,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),2.0,1.0,Yes,1,Brunswick,NC,Open water,12,Male,3,1,No
"['22SEP20', '08', '25']",7,1632,July/August,South Atlantic (NC; SC; GA; EFL),Weekday,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,2.0,Yes,1,Brunswick,NC,Open water,29,Male,6,1,No
"['22SEP20', '08', '25']",7,1106,July/August,South Atlantic (NC; SC; GA; EFL),Weekend,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,Yes,32,New Hanover,NC,Open water,49,Male,5,5,"Yes, alive"
"['22SEP20', '08', '25']",7,1643,July/August,South Atlantic (NC; SC; GA; EFL),Weekend,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5.0,4.0,Yes,21,New Hanover,NC,Open water,49,Male,6,6,No
"['22SEP20', '08', '25']",7,1112,July/August,South Atlantic (NC; SC; GA; EFL),Weekend,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5.0,4.0,Yes,9,New Hanover,NC,Open water,55,Male,4,4,No
"['22SEP20', '08', '25']",7,1205,July/August,South Atlantic (NC; SC; GA; EFL),Weekend,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),6.0,5.0,Yes,5,New Hanover,NC,Open water,52,Female,4,4,"Yes, alive"
"['22SEP20', '08', '25']",7,1157,July/August,South Atlantic (NC; SC; GA; EFL),Weekday,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5.0,4.0,Yes,16,Dare,NC,Open water,25,Male,3,3,No
"['22SEP20', '08', '25']",7,1649,July/August,South Atlantic (NC; SC; GA; EFL),Weekday,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,Yes,15,Dare,NC,Open water,50,Male,5,5,No
"['22SEP20', '08', '25']",7,1129,July/August,South Atlantic (NC; SC; GA; EFL),Weekend,COBIA,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5.0,4.0,Yes,16,Dare,NC,Open water,45,Male,4,4,No
"['22SEP20', '08', '25']",7,1620,July/August,South Atlantic (NC; SC; GA; EFL),Weekend,DOLPHIN,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.5,7.5,Yes,15,Dare,NC,Open water,54,Male,6,6,No
"['22SEP20', '08', '25']",7,1120,July/August,South Atlantic (NC; SC; GA; EFL),Weekday,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5.0,4.0,Yes,13,Dare,NC,Open water,55,Male,4,4,No
"['22SEP20', '08', '25']",7,1125,July/August,South Atlantic (NC; SC; GA; EFL),Weekday,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5.5,4.0,Yes,24,Dare,NC,Open water,52,Female,6,6,No
"['22SEP20', '08', '25']",7,1533,July/August,South Atlantic (NC; SC; GA; EFL),Weekend,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5.0,4.0,Yes,24,Dare,NC,Open water,45,Male,2,2,No
"['22SEP20', '08', '25']",7,1101,July/August,South Atlantic (NC; SC; GA; EFL),Weekday,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5.0,4.0,Yes,7,Dare,NC,Open water,41,Male,4,4,No
"['22SEP20', '08', '25']",7,1136,July/August,South Atlantic (NC; SC; GA; EFL),Weekday,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5.0,4.0,Yes,15,Dare,NC,Open water,38,Male,4,4,No
"['22SEP20', '08', '25']",7,1102,July/August,South Atlantic (NC; SC; GA; EFL),Weekend,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5.5,4.0,No,0,Dare,NC,Open water,47,Male,6,1,No
"['22SEP20', '08', '25']",7,1131,July/August,South Atlantic (NC; SC; GA; EFL),Weekend,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),6.0,4.0,Yes,10,Dare,NC,Open water,45,Male,6,6,No
"['22SEP20', '08', '25']",7,1529,July/August,South Atlantic (NC; SC; GA; EFL),Weekend,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.5,3.0,Yes,22,Dare,NC,Open water,33,Female,5,5,No
"['22SEP20', '08', '25']",7,1617,July/August,South Atlantic (NC; SC; GA; EFL),Weekend,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5.0,4.0,Yes,3,Dare,NC,Open water,60,Male,6,3,No
"['22SEP20', '08', '25']",7,1633,July/August,South Atlantic (NC; SC; GA; EFL),Weekend,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5.5,4.0,Yes,12,Dare,NC,Open water,30,Male,6,6,No
"['22SEP20', '08', '25']",7,1441,July/August,South Atlantic (NC; SC; GA; EFL),Weekday,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5.0,4.0,Yes,15,Dare,NC,Open water,38,Male,6,6,No
"['22SEP20', '08', '25']",7,1542,July/August,South Atlantic (NC; SC; GA; EFL),Weekday,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),6.5,5.0,Yes,35,Dare,NC,Open water,58,Male,5,5,No
"['22SEP20', '08', '25']",8,1154,July/August,South Atlantic (NC; SC; GA; EFL),Weekend,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5.0,4.0,Yes,13,Dare,NC,Open water,41,Male,4,4,No
"['22SEP20', '08', '25']",8,1515,July/August,South Atlantic (NC; SC; GA; EFL),Weekend,BLUELINE TILEFISH,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),9.5,7.0,Yes,15,Dare,NC,Open water,40,Male,6,6,No
"['22SEP20', '08', '25']",8,1101,July/August,South Atlantic (NC; SC; GA; EFL),Weekday,ATLANTIC CUTLASSFISH,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5.0,4.0,Yes,23,Dare,NC,Open water,33,Male,6,6,No
"['22SEP20', '08', '25']",8,1547,July/August,South Atlantic (NC; SC; GA; EFL),Weekday,ATLANTIC CUTLASSFISH,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5.0,4.0,Yes,35,Dare,NC,Open water,45,Male,5,5,No
"['22SEP20', '08', '25']",8,1600,July/August,South Atlantic (NC; SC; GA; EFL),Weekday,ATLANTIC CUTLASSFISH,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.5,Yes,29,Dare,NC,Open water,50,Male,6,6,No
"['22SEP20', '08', '25']",8,1104,July/August,South Atlantic (NC; SC; GA; EFL),Weekday,ATLANTIC CUTLASSFISH,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.5,3.5,Yes,18,Dare,NC,Open water,17,Male,6,6,No
"['22SEP20', '08', '25']",8,1140,July/August,South Atlantic (NC; SC; GA; EFL),Weekday,ATLANTIC CUTLASSFISH,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5.0,4.0,Yes,16,Dare,NC,Open water,55,Male,6,6,No
"['22SEP20', '08', '25']",8,1558,July/August,South Atlantic (NC; SC; GA; EFL),Weekday,LEFTEYE FLOUNDER GENUS,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),8.0,6.0,Yes,17,Dare,NC,Open water,42,Female,6,6,No
"['22SEP20', '08', '25']",8,1438,July/August,South Atlantic (NC; SC; GA; EFL),Weekday,ATLANTIC CUTLASSFISH,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5.5,4.0,Yes,10,Dare,NC,Open water,38,Male,6,6,No
"['22SEP20', '08', '25']",8,1622,July/August,South Atlantic (NC; SC; GA; EFL),Weekday,ATLANTIC CUTLASSFISH,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5.0,4.0,Yes,15,Dare,NC,Open water,44,Male,6,6,No
"['22SEP20', '08', '25']",8,1129,July/August,South Atlantic (NC; SC; GA; EFL),Weekend,ATLANTIC CUTLASSFISH,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5.0,4.0,Yes,11,Dare,NC,Open water,63,Female,6,6,No
"['22SEP20', '08', '25']",8,1210,July/August,South Atlantic (NC; SC; GA; EFL),Weekend,COBIA,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5.0,3.5,Yes,6,Dare,NC,Open water,49,Male,4,4,No
"['22SEP20', '08', '25']",7,1104,July/August,South Atlantic (NC; SC; GA; EFL),Weekend,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.5,Yes,35,Dare,NC,Open water,47,Female,5,5,No
"['22SEP20', '08', '25']",7,1438,July/August,South Atlantic (NC; SC; GA; EFL),Weekday,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),3.0,1.5,No,0,Dare,NC,Open water,43,Male,4,1,No
"['22SEP20', '08', '25']",7,1438,July/August,South Atlantic (NC; SC; GA; EFL),Weekday,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),3.0,1.5,No,0,Dare,NC,Open water,41,Female,4,1,No
"['22SEP20', '08', '25']",7,1438,July/August,South Atlantic (NC; SC; GA; EFL),Weekday,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),3.0,1.5,No,0,Dare,NC,Open water,11,Male,4,1,No
"['22SEP20', '08', '25']",7,1438,July/August,South Atlantic (NC; SC; GA; EFL),Weekday,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),3.0,1.5,No,0,Dare,NC,Open water,8,Male,4,1,No
"['22SEP20', '08', '25']",8,1319,July/August,South Atlantic (NC; SC; GA; EFL),Weekend,SPOTTED SEATROUT,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.5,4.0,Yes,12,Dare,NC,Open water,59,Male,2,2,No
"['22SEP20', '08', '25']",8,1523,July/August,South Atlantic (NC; SC; GA; EFL),Weekday,ATLANTIC CUTLASSFISH,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),3.0,2.0,Yes,21,Dare,NC,Open water,47,Male,6,6,No
"['22SEP20', '08', '25']",7,1118,July/August,South Atlantic (NC; SC; GA; EFL),Weekend,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,Yes,21,New Hanover,NC,Open water,40,Male,2,2,No
"['22SEP20', '08', '25']",7,1150,July/August,South Atlantic (NC; SC; GA; EFL),Weekend,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5.0,4.5,Yes,34,New Hanover,NC,Open water,24,Male,5,5,No
"['22SEP20', '08', '25']",7,1414,July/August,South Atlantic (NC; SC; GA; EFL),Weekend,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),6.0,5.0,Yes,10,New Hanover,NC,Open water,9,Male,5,5,No
"['22SEP20', '08', '25']",7,1602,July/August,South Atlantic (NC; SC; GA; EFL),Weekend,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,Yes,13,New Hanover,NC,Open water,37,Male,5,5,No
"['22SEP20', '08', '25']",8,1146,July/August,South Atlantic (NC; SC; GA; EFL),Weekend,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,2.5,Yes,3,New Hanover,NC,Open water,45,Male,2,2,No
"['22SEP20', '08', '25']",8,1148,July/August,South Atlantic (NC; SC; GA; EFL),Weekend,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,Yes,13,New Hanover,NC,Open water,30,Female,6,6,No
"['22SEP20', '08', '25']",7,1731,July/August,South Atlantic (NC; SC; GA; EFL),Weekend,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5.0,4.0,Yes,5,Carteret,NC,Open water,25,Male,4,3,"Yes, alive"
"['22SEP20', '08', '25']",7,1147,July/August,South Atlantic (NC; SC; GA; EFL),Weekday,BLUEFISH,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),3.5,3.0,Yes,11,Carteret,NC,Open water,49,Male,4,4,No
"['22SEP20', '08', '25']",7,1155,July/August,South Atlantic (NC; SC; GA; EFL),Weekday,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),7.0,3.5,Yes,26,Carteret,NC,Open water,23,Male,3,3,No
"['22SEP20', '08', '25']",7,1242,July/August,South Atlantic (NC; SC; GA; EFL),Weekday,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5.0,4.0,Yes,9,Carteret,NC,Open water,42,Male,6,6,No
"['22SEP20', '08', '25']",8,1917,July/August,South Atlantic (NC; SC; GA; EFL),Weekday,UNIDENTIFIED (SHARKS),Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5.0,2.0,Yes,3,Carteret,NC,Open water,42,Male,4,4,No
"['22SEP20', '08', '25']",8,1202,July/August,South Atlantic (NC; SC; GA; EFL),Weekday,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),7.0,4.0,Yes,23,Carteret,NC,Open water,46,Female,2,2,No
"['22SEP20', '08', '25']",8,1222,July/August,South Atlantic (NC; SC; GA; EFL),Weekend,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5.0,3.0,Yes,10,Carteret,NC,Open water,47,Male,4,4,No
"['22SEP20', '08', '25']",7,1518,July/August,South Atlantic (NC; SC; GA; EFL),Weekend,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),3.5,3.0,Yes,8,Dare,NC,Open water,26,Male,4,4,No
"['22SEP20', '08', '25']",7,1445,July/August,South Atlantic (NC; SC; GA; EFL),Weekday,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),6.0,6.0,Yes,6,Dare,NC,Open water,42,Male,4,1,No
"['22SEP20', '08', '25']",7,1116,July/August,South Atlantic (NC; SC; GA; EFL),Weekend,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5.0,3.5,Yes,12,Dare,NC,Open water,51,Male,4,4,"Yes, alive"
"['22SEP20', '08', '25']",7,1145,July/August,South Atlantic (NC; SC; GA; EFL),Weekend,SPOTTED SEATROUT,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,Yes,9,Dare,NC,Open water,41,Male,4,4,No
"['22SEP20', '08', '25']",7,1105,July/August,South Atlantic (NC; SC; GA; EFL),Weekend,SPANISH MACKEREL,Charter boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4.0,3.0,Yes,10,Dare,NC,Open water,34,Male,4,4,No
"['22SEP20', '08', '25']",7,1812,July/August,South Atlantic (NC; SC; GA; EFL),Weekend,DOLPHIN,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),12.5,8.0,Yes,10,Carteret,NC,Open water,65,Male,2,2,No
